"Week","Year","precip.nomiss","ETo_mm.combined","Date","ID","PP_ET","spei"
21,1997,2.3,15.2016267287372,1997-05-21,31689,-12.9016267287372,-1.01835356015285
22,1997,3.2,17.9584484353454,1997-05-28,31738,-14.7584484353454,-1.3449719701279
23,1997,0,17.5006426727043,1997-06-04,31787,-17.5006426727043,-1.62335059675308
24,1997,9.7,21.165508116309,1997-06-11,31836,-11.465508116309,-1.03605113496577
25,1997,32.9,18.8483504663843,1997-06-18,31885,14.0516495336157,1.00602989960786
26,1997,1.9,23.922924441339,1997-06-25,31934,-22.022924441339,-1.70104040720296
27,1997,42.6,21.8470564425927,1997-07-02,31983,20.7529435574073,1.26740169994964
28,1997,1.4,25.3597619755459,1997-07-09,32032,-23.9597619755459,-1.90673450042022
29,1997,2,22.2585711045563,1997-07-16,32081,-20.2585711045563,-1.56075248612481
30,1997,31,23.8217507100526,1997-07-23,32130,7.1782492899474,0.39369895341621
31,1997,10.1,22.3719907851424,1997-07-30,32179,-12.2719907851424,-0.937782960587677
32,1997,0.4,19.0868263175292,1997-08-06,32228,-18.6868263175292,-1.43745517719675
33,1997,0,18.9825534189793,1997-08-13,32277,-18.9825534189793,-1.51038201428925
34,1997,16.8,19.3501267836622,1997-08-20,32326,-2.55012678366224,-0.388865510879577
35,1997,20.6,15.2053235091941,1997-08-27,32375,5.39467649080589,0.253673029299286
36,1997,18.8,18.5433770230492,1997-09-03,32424,0.256622976950762,-0.104398370538021
37,1997,15.1,19.3779947748229,1997-09-10,32473,-4.27799477482292,-0.435455335960779
38,1997,13.3,15.1331950238682,1997-09-17,32522,-1.83319502386825,-0.0772827348617581
39,1997,6.7,7.87555321132363,1997-09-24,32571,-1.17555321132363,-0.0776440816734927
40,1997,10.3,3.63717129303093,1997-10-01,32620,6.66282870696906,0.452851628179059
41,1997,8.6,4.08155542625734,1997-10-08,32669,4.51844457374266,0.408833506476931
42,1997,11.5,5.75546696380298,1997-10-15,32718,5.74453303619702,0.287655001960026
43,1997,0.2,10.1415017537064,1997-10-22,32767,-9.9415017537064,-0.758529945229597
44,1997,0.9,5.66215627619666,1997-10-29,32816,-4.76215627619666,-0.422408710753115
45,1997,28.3,1.58963774945278,1997-11-05,32865,26.7103622505472,1.45456720686711
46,1997,16.6,0.277002714649687,1997-11-12,32914,16.3229972853503,1.00308751679841
47,1997,2.5,1.57063320008678,1997-11-19,32963,0.929366799913216,-0.0748483636736418
48,1997,6.4,3.83543837381127,1997-11-26,33012,2.56456162618873,0.0724293883052651
49,1997,9,1.81321878817254,1997-12-03,33061,7.18678121182746,0.506321811236661
50,1997,19.1,1.41370666365724,1997-12-10,33110,17.6862933363428,1.24218218718894
51,1997,0,2.1587638779735,1997-12-17,33159,-2.1587638779735,-0.155176592977433
52,1997,4.3,2.22881886630888,1997-12-24,33208,2.07118113369112,0.0956524420321321
53,1997,0,0.322112984727364,1997-12-31,4748,-0.322112984727364,0
1,1998,16.5,1.30742042218329,1998-01-01,33264,15.1925795778167,0
2,1998,20,0.616432557756557,1998-01-08,33313,19.3835674422434,1.23018658545486
3,1998,12.5,2.49961559282254,1998-01-15,33362,10.0003844071775,0.632388660122217
4,1998,2,0.596910146548001,1998-01-22,33411,1.403089853452,0.0872890009246535
5,1998,5.4,5.60360042637113,1998-01-29,33460,-0.203600426371128,-0.19972992087131
6,1998,21.3,1.00299203071342,1998-02-05,33509,20.2970079692866,1.12756326666216
7,1998,11.8,4.36454656644439,1998-02-12,33558,7.43545343355562,0.42702181337989
8,1998,26.6,3.39108299158604,1998-02-19,33607,23.208917008414,1.56779331443154
9,1998,11.1,5.0986830423667,1998-02-26,33656,6.0013169576333,0.516250767493052
10,1998,4.5,7.24159433528914,1998-03-05,33705,-2.74159433528914,-0.201714535831464
11,1998,19.3,8.06945826262954,1998-03-12,33754,11.2305417373705,0.783207870358148
12,1998,0.6,10.8770052971438,1998-03-19,33803,-10.2770052971438,-0.737881067174072
13,1998,16.1,11.5025690493331,1998-03-26,33852,4.59743095066694,0.201354158540191
14,1998,0,17.2243915552104,1998-04-02,33901,-17.2243915552104,-1.3111001860921
15,1998,1.5,17.8254985565498,1998-04-09,33950,-16.3254985565498,-1.27298924339373
16,1998,17.1,13.333481438708,1998-04-16,33999,3.766518561292,0.25118673546737
17,1998,5.4,17.4204627261469,1998-04-23,34048,-12.0204627261469,-1.13895549892799
18,1998,23.5,8.42346460599511,1998-04-30,34097,15.0765353940049,0.859194206949413
19,1998,9,9.29661991112235,1998-05-07,34146,-0.296619911122347,-0.147440335832972
20,1998,3.6,20.9275279934537,1998-05-14,34195,-17.3275279934537,-1.46555586865048
21,1998,14.9,16.2321360269648,1998-05-21,34244,-1.33213602696476,-0.0373154742704388
22,1998,1.4,17.8448272082031,1998-05-28,34293,-16.4448272082031,-1.37000994294823
23,1998,20.2,18.2925289916353,1998-06-04,34342,1.90747100836467,0.0825576848886439
24,1998,65.3,26.913587881746,1998-06-11,34391,38.386412118254,2.00533709734749
25,1998,6.3,20.8508578103022,1998-06-18,34440,-14.5508578103022,-1.27593838474219
26,1998,6.9,26.6256588389739,1998-06-25,34489,-19.7256588389739,-1.49455532776657
27,1998,17.8,22.584117634993,1998-07-02,34538,-4.78411763499299,-0.424061741541598
28,1998,18.7,28.5674881283882,1998-07-09,34587,-9.86748812838817,-0.774038469707347
29,1998,45.8,26.5712619973284,1998-07-16,34636,19.2287380026716,1.17831489017374
30,1998,24.5,20.8481153684148,1998-07-23,34685,3.65188463158523,0.128960234334428
31,1998,36.1,23.3836190798535,1998-07-30,34734,12.7163809201465,0.776302939650332
32,1998,34.8,17.748931789013,1998-08-06,34783,17.051068210987,1.2028979633924
33,1998,37.6,18.6588922732158,1998-08-13,34832,18.9411077267842,1.30873312204381
34,1998,58.2,17.0827301378926,1998-08-20,34881,41.1172698621074,2.00144888726653
35,1998,5.2,20.6840063815533,1998-08-27,34930,-15.4840063815533,-1.30728159664974
36,1998,1.9,22.1706294420207,1998-09-03,34979,-20.2706294420207,-1.56173389403598
37,1998,11.3,16.8706524120391,1998-09-10,35028,-5.5706524120391,-0.593698291835681
38,1998,7,14.4995084469746,1998-09-17,35077,-7.49950844697462,-0.569493632246452
39,1998,0.4,13.6244263403365,1998-09-24,35126,-13.2244263403364,-1.05129473962707
40,1998,0,7.86734158685657,1998-10-01,35175,-7.86734158685657,-0.614511761341767
41,1998,19.3,3.03392331831448,1998-10-08,35224,16.2660766816855,0.999539315889461
42,1998,34.3,3.67970940179001,1998-10-15,35273,30.62029059821,1.56284931528899
43,1998,59.3,2.31984586857404,1998-10-22,35322,56.980154131426,2.54097896722359
44,1998,26.4,3.91010154013667,1998-10-29,35371,22.4898984598633,1.5277398855394
45,1998,13.7,3.86002898071865,1998-11-05,35420,9.83997101928135,0.77683492235273
46,1998,15.6,2.48715351277814,1998-11-12,35469,13.1128464872219,0.881849177896856
47,1998,2.8,1.7093536776353,1998-11-19,35518,1.0906463223647,0.0169394724960755
48,1998,8.3,1.3504737851239,1998-11-26,35567,6.9495262148761,0.571846816385504
49,1998,0.6,1.106257073768,1998-12-03,35616,-0.506257073767999,-0.194170965353251
50,1998,13.9,0.835601983522901,1998-12-10,35665,13.0643980164771,0.882600308439605
51,1998,1.2,2.78000239617284,1998-12-17,35714,-1.58000239617284,-0.183596682690613
52,1998,9.3,2.13296340933688,1998-12-24,35763,7.16703659066312,0.473594988527473
53,1998,0,0,1998-12-31,5113,0,0
1,1999,5.4,0.82028162749737,1999-01-01,35819,4.57971837250263,0
2,1999,1,2.67701101642235,1999-01-08,35868,-1.67701101642235,-0.255729671360528
3,1999,21.5,1.11487038523185,1999-01-15,35917,20.3851296147682,1.40672811922271
4,1999,20.7,3.59078473504836,1999-01-22,35966,17.1092152649516,1.21088870991135
5,1999,32.4,1.76512086565218,1999-01-29,36015,30.6348791343478,1.66619410100506
6,1999,11.4,5.75744822240032,1999-02-05,36064,5.64255177759968,0.375399828496355
7,1999,9.9,1.91586593774769,1999-02-12,36113,7.98413406225231,0.638507497383273
8,1999,9.6,1.63380568533771,1999-02-19,36162,7.96619431466229,0.45103846157819
9,1999,21.6,2.45219844409318,1999-02-26,36211,19.1478015559068,1.21809612223815
10,1999,4.9,2.24760228410917,1999-03-05,36260,2.65239771589083,0.127765063973475
11,1999,6.1,2.7633110688802,1999-03-12,36309,3.3366889311198,0.221930988838504
12,1999,6.1,4.92028060891145,1999-03-19,36358,1.17971939108855,-0.0889793918349751
13,1999,6.1,5.96130741801762,1999-03-26,36407,0.138692581982377,-0.135949595634331
14,1999,0.7,10.1760076083826,1999-04-02,36456,-9.47600760838257,-0.878178111850091
15,1999,15.7,10.2801670496235,1999-04-09,36505,5.41983295037648,0.367507292766354
16,1999,23.2,7.2383200034395,1999-04-16,36554,15.9616799965605,1.14733887617075
17,1999,0.1,12.3975303319521,1999-04-23,36603,-12.2975303319521,-1.00779254472035
18,1999,2.3,17.3024372755328,1999-04-30,36652,-15.0024372755328,-1.27122276904268
19,1999,0.1,20.4916573026063,1999-05-07,36701,-20.3916573026063,-1.57158199101038
20,1999,0,24.4815647119636,1999-05-14,36750,-24.4815647119636,-1.95590378272812
21,1999,9.7,18.6413554024446,1999-05-21,36799,-8.94135540244456,-0.681189560537514
22,1999,17.1,15.1055400385993,1999-05-28,36848,1.9944599614007,0.0801029009792418
23,1999,26.2,17.2776595128419,1999-06-04,36897,8.92234048715811,0.581983883140819
24,1999,2.3,18.1379934731057,1999-06-11,36946,-15.8379934731057,-1.42447014210702
25,1999,15.3,18.4562876254467,1999-06-18,36995,-3.15628762544674,-0.398633517068539
26,1999,0.5,26.1810795229301,1999-06-25,37044,-25.6810795229301,-2.1068811160675
27,1999,14.1,21.7376045325692,1999-07-02,37093,-7.63760453256922,-0.714229929533153
28,1999,3.5,21.3311335298043,1999-07-09,37142,-17.8311335298043,-1.3776087181929
29,1999,10.5,25.5832547848056,1999-07-16,37191,-15.0832547848056,-1.25081820283451
30,1999,10.6,25.2014024924203,1999-07-23,37240,-14.6014024924203,-1.24102914002346
31,1999,0.8,24.626589128964,1999-07-30,37289,-23.826589128964,-1.84957298627019
32,1999,20.4,20.0782209258562,1999-08-06,37338,0.321779074143784,-0.129084418016105
33,1999,3.8,21.1786809845723,1999-08-13,37387,-17.3786809845723,-1.32252218722468
34,1999,0.6,18.8189393836238,1999-08-20,37436,-18.2189393836238,-1.40517542361743
35,1999,21.6,20.8657526724178,1999-08-27,37485,0.734247327582192,0.0396002677084896
36,1999,4.9,13.6148510855691,1999-09-03,37534,-8.71485108556911,-0.882468131264806
37,1999,0.5,13.2039109319405,1999-09-10,37583,-12.7039109319405,-1.20656857760263
38,1999,0.8,13.4128980834742,1999-09-17,37632,-12.6128980834742,-1.12639498404574
39,1999,5.6,13.1234485036224,1999-09-24,37681,-7.52344850362243,-0.704864125414293
40,1999,19.2,8.94290532733008,1999-10-01,37730,10.2570946726699,0.803827484599579
41,1999,32.6,6.83687815595485,1999-10-08,37779,25.7631218440452,1.48162147064283
42,1999,0,9.26434471924595,1999-10-15,37828,-9.26434471924595,-0.825860310820681
43,1999,11.4,3.45725142429454,1999-10-22,37877,7.94274857570546,0.635872213665847
44,1999,24,2.39082959227017,1999-10-29,37926,21.6091704077298,1.31895782990708
45,1999,3,4.23377037155394,1999-11-05,37975,-1.23377037155394,-0.0884767505180583
46,1999,8.6,7.33571785516016,1999-11-12,38024,1.26428214483984,0.0268423784711122
47,1999,7.8,1.08619082881975,1999-11-19,38073,6.71380917118025,0.44489451584586
48,1999,18.2,3.94820079677565,1999-11-26,38122,14.2517992032244,0.871065531402946
49,1999,12.3,5.64571237857042,1999-12-03,38171,6.65428762142958,0.340864606486124
50,1999,1.9,5.81770348940989,1999-12-10,38220,-3.91770348940989,-0.433573967418838
51,1999,16.7,1.39939690850598,1999-12-17,38269,15.300603091494,1.08959912855334
52,1999,25.8,0.756150605780674,1999-12-24,38318,25.0438493942193,1.60544094404707
53,1999,0,0.146085284344998,1999-12-31,5478,-0.146085284344998,0
1,2000,11.6,1.27940805668101,2000-01-01,38374,10.320591943319,0
2,2000,4.3,1.55674326060779,2000-01-08,38423,2.74325673939221,0.284257314291223
3,2000,7.4,4.06991921152609,2000-01-15,38472,3.33008078847391,0.104683791592769
4,2000,1.7,4.16928420101965,2000-01-22,38521,-2.46928420101965,-0.182043402531522
5,2000,24.4,2.22879368222819,2000-01-29,38570,22.1712063177718,1.33005608490412
6,2000,8.8,1.39551174698399,2000-02-05,38619,7.40448825301601,0.488514643501575
7,2000,11.9,3.70578321468264,2000-02-12,38668,8.19421678531736,0.450913986945716
8,2000,8.2,2.37767219288059,2000-02-19,38717,5.82232780711941,0.28355623132518
9,2000,19.2,0.365247425377761,2000-02-26,38766,18.8347525746222,1.13231626583097
10,2000,9.6,5.98056502433072,2000-03-04,38815,3.61943497566928,0.222589091985081
11,2000,5.2,7.24159764506514,2000-03-11,38864,-2.04159764506514,-0.0939665440294321
12,2000,3.7,6.15773006736215,2000-03-18,38913,-2.45773006736215,-0.178996400299022
13,2000,2.4,8.11394604392632,2000-03-25,38962,-5.71394604392632,-0.538739848062177
14,2000,32.4,12.3181372156459,2000-04-01,39011,20.0818627843541,1.30346253786339
15,2000,2.3,8.91077361118005,2000-04-08,39060,-6.61077361118005,-0.675187767097092
16,2000,7.2,4.68452233070692,2000-04-15,39109,2.51547766929308,0.188339762812426
17,2000,21.3,9.76122422775729,2000-04-22,39158,11.5387757722427,0.730439303541281
18,2000,0,16.9915567985992,2000-04-29,39207,-16.9915567985992,-1.3492929574354
19,2000,0.4,24.3303828738355,2000-05-06,39256,-23.9303828738355,-1.98965165050487
20,2000,6.9,17.5816550583525,2000-05-13,39305,-10.6816550583525,-1.03212008004013
21,2000,40.5,6.63859823711907,2000-05-20,39354,33.8614017628809,1.8183969263633
22,2000,7.5,10.6607415053299,2000-05-27,39403,-3.16074150532994,-0.341764553281363
23,2000,20.7,17.3187148617308,2000-06-03,39452,3.38128513826924,0.326169539564386
24,2000,11.2,16.6323081042721,2000-06-10,39501,-5.43230810427207,-0.421538742985908
25,2000,29.9,25.3720111238719,2000-06-17,39550,4.52798887612806,0.289442966852376
26,2000,14.4,28.9916700755955,2000-06-24,39599,-14.5916700755955,-1.09538129562486
27,2000,12.1,26.8923897910203,2000-07-01,39648,-14.7923897910203,-1.29345820145864
28,2000,55.8,28.3235550240527,2000-07-08,39697,27.4764449759473,1.60864764070103
29,2000,25.8,22.2479913507208,2000-07-15,39746,3.55200864927922,0.192382285059116
30,2000,38.3,21.9029759898418,2000-07-22,39795,16.3970240101582,0.995525562113991
31,2000,5.7,20.0330160841729,2000-07-29,39844,-14.3330160841729,-1.31337075806393
32,2000,52.1,21.791609885038,2000-08-05,39893,30.308390114962,1.55124680690068
33,2000,41.2,23.1432433582921,2000-08-12,39942,18.0567566417079,1.08985096477971
34,2000,23.4,21.1605886822469,2000-08-19,39991,2.2394113177531,0.109546840880389
35,2000,3.2,21.1764878194841,2000-08-26,40040,-17.9764878194841,-1.38901459680809
36,2000,28.2,18.8251510493332,2000-09-02,40089,9.37484895066685,0.662504371523658
37,2000,1.6,19.5939875720214,2000-09-09,40138,-17.9939875720214,-1.49168719774246
38,2000,0,18.3755879789703,2000-09-16,40187,-18.3755879789703,-1.40701588484142
39,2000,2.4,7.54011643364051,2000-09-23,40236,-5.14011643364051,-0.559856638527999
40,2000,6.9,1.85989016071137,2000-09-30,40285,5.04010983928863,0.366975719099048
41,2000,21.7,3.97231969621442,2000-10-07,40334,17.7276803037856,1.09574710943345
42,2000,1.4,2.24769059308265,2000-10-14,40383,-0.847690593082647,-0.0753345735925999
43,2000,12.3,3.95725717898621,2000-10-21,40432,8.34274282101379,0.461794996876347
44,2000,29.5,2.62652692346426,2000-10-28,40481,26.8734730765357,1.4175986678652
45,2000,18.6,0.128214352385393,2000-11-04,40530,18.4717856476146,1.11260243338775
46,2000,15.4,0.0877834669144167,2000-11-11,40579,15.3122165330856,1.0903654656404
47,2000,16.7,1.20065827995001,2000-11-18,40628,15.49934172005,1.12122834968413
48,2000,33.7,0.131918791803984,2000-11-25,40677,33.568081208196,1.76771412301926
49,2000,17,0.0194342729024425,2000-12-02,40726,16.9805657270976,1.15751014084893
50,2000,30.6,0.2482553149507,2000-12-09,40775,30.3517446850493,1.73187295468364
51,2000,1.3,1.38649601301943,2000-12-16,40824,-0.0864960130194272,-0.161148368770958
52,2000,14.9,1.24294270402753,2000-12-23,40873,13.6570572959725,0.917349076036885
53,2000,4.6,0.298239611621088,2000-12-30,11687,4.30176038837891,0
1,2001,19.1,3.2018349047927,2001-01-01,40936,15.8981650952073,0
2,2001,24,7.22108944568343,2001-01-08,40985,16.7789105543166,1.03134522644913
3,2001,2.7,1.81589006700506,2001-01-15,41034,0.884109932994938,-0.0783235766549886
4,2001,9.3,0,2001-01-22,41083,9.3,0.554778993016935
5,2001,4.4,2.82184854113939,2001-01-29,41132,1.57815145886061,0.0548916011546476
6,2001,11.4,4.71938266722924,2001-02-05,41181,6.68061733277076,0.563949731639389
7,2001,3.9,6.7427630587965,2001-02-12,41230,-2.8427630587965,-0.20983473164783
8,2001,12.1,3.8225816922377,2001-02-19,41279,8.2774183077623,0.572804116710384
9,2001,2.8,3.80060020659182,2001-02-26,41328,-1.00060020659182,0.00727601362468129
10,2001,8.2,2.37402050515501,2001-03-05,41377,5.82597949484499,0.293735263195925
11,2001,2.2,5.37956561974725,2001-03-12,41426,-3.17956561974725,-0.236227290900903
12,2001,1.2,9.02088355434416,2001-03-19,41475,-7.82088355434416,-0.652302287663231
13,2001,8.2,7.32310584466834,2001-03-26,41524,0.876894155331664,0.0498175256254646
14,2001,26.6,6.95595370756342,2001-04-02,41573,19.6440462924366,1.20242996965709
15,2001,11.1,14.1717019562677,2001-04-09,41622,-3.07170195626771,-0.39174425355438
16,2001,2.3,14.5711924043623,2001-04-16,41671,-12.2711924043623,-1.0995506385414
17,2001,17.9,8.6824051394178,2001-04-23,41720,9.21759486058219,0.661042650848609
18,2001,6.2,16.1963268707543,2001-04-30,41769,-9.9963268707543,-0.7453656031382
19,2001,0,22.7457103562426,2001-05-07,41818,-22.7457103562426,-1.92445459931399
20,2001,36.9,15.1065520909235,2001-05-14,41867,21.7934479090765,1.43578795666327
21,2001,11.8,16.4283230969514,2001-05-21,41916,-4.62832309695137,-0.276674910854055
22,2001,19.5,26.1191330232182,2001-05-28,41965,-6.6191330232182,-0.675840945875243
23,2001,22.5,27.3933602225577,2001-06-04,42014,-4.89336022255773,-0.36787244671905
24,2001,45.8,24.4606640101467,2001-06-11,42063,21.3393359898533,1.28787616815829
25,2001,0,23.2410494730542,2001-06-18,42112,-23.2410494730542,-1.85476492889894
26,2001,11.6,20.1441111388459,2001-06-25,42161,-8.54411113884594,-0.869017518215908
27,2001,5.2,23.3702039103503,2001-07-02,42210,-18.1702039103503,-1.68183772348721
28,2001,28.2,28.8546512040044,2001-07-09,42259,-0.654651204004388,-0.175410787643585
29,2001,34.1,27.7985149289396,2001-07-16,42308,6.30148507106037,0.437228978301366
30,2001,22.6,25.8008202235536,2001-07-23,42357,-3.2008202235536,-0.187356242519288
31,2001,34.7,23.6740967440409,2001-07-30,42406,11.0259032559591,0.762083416370784
32,2001,19.8,27.3629104403517,2001-08-06,42455,-7.56291044035165,-0.689059157445901
33,2001,1.2,26.5145249817942,2001-08-13,42504,-25.3145249817942,-1.96925673840241
34,2001,8.3,27.5026319608217,2001-08-20,42553,-19.2026319608217,-1.60459695881629
35,2001,51.1,21.0793681639593,2001-08-27,42602,30.0206318360407,1.71447204195042
36,2001,43.1,20.979865689289,2001-09-03,42651,22.120134310711,1.32748810564494
37,2001,103.5,16.6235307047515,2001-09-10,42700,86.8764692952485,2.88243646375988
38,2001,3.4,7.88428725126053,2001-09-17,42749,-4.48428725126053,-0.544936517312854
39,2001,1.2,8.14316579021627,2001-09-24,42798,-6.94316579021627,-0.71321509253533
40,2001,32.3,1.03662891750654,2001-10-01,42847,31.2633710824935,1.71561997239616
41,2001,16.5,0.550359674843898,2001-10-08,42896,15.9496403251561,1.13212555831316
42,2001,2.1,1.51292281712523,2001-10-15,42945,0.587077182874766,0.113635840238923
43,2001,7.2,3.22054148800772,2001-10-22,42994,3.97945851199228,0.306171698976336
44,2001,3.8,2.09868731057535,2001-10-29,43043,1.70131268942465,0.0660397093024082
45,2001,6.2,2.02486481433835,2001-11-05,43092,4.17513518566165,0.38510035033954
46,2001,9.7,4.46515802948768,2001-11-12,43141,5.23484197051232,0.249459538173216
47,2001,14.9,0.787917911833766,2001-11-19,43190,14.1120820881662,0.943717981280774
48,2001,26.7,0.715743652957802,2001-11-26,43239,25.9842563470422,1.51410734220355
49,2001,10.8,0.299359239481675,2001-12-03,43288,10.5006407605183,0.675699852703942
50,2001,0,1.19534647495121,2001-12-10,43337,-1.19534647495121,-0.279542992785057
51,2001,12.1,2.70104048351428,2001-12-17,43386,9.39895951648572,0.522088479239794
52,2001,4.5,1.11962100806312,2001-12-24,43435,3.38037899193688,0.133723799086505
53,2001,0,0.0664701060761505,2001-12-31,6209,-0.0664701060761505,0
1,2002,8.4,0.130701359511887,2002-01-01,43491,8.26929864048811,0
2,2002,2.5,0.638599130732144,2002-01-08,43540,1.86140086926786,0.153353969131013
3,2002,12.5,1.22143170065883,2002-01-15,43589,11.2785682993412,0.78652932448356
4,2002,4.4,3.49919283841732,2002-01-22,43638,0.90080716158268,0.150245123974744
5,2002,16.6,0.596002968676054,2002-01-29,43687,16.0039970313239,0.991825114993436
6,2002,15.7,0.971478964040282,2002-02-05,43736,14.7285210359597,0.979014100040416
7,2002,3.7,3.42345613770455,2002-02-12,43785,0.276543862295451,-0.0457532825109811
8,2002,23.7,3.28898332855725,2002-02-19,43834,20.4110166714427,1.18797409770934
9,2002,6.3,2.49286516084924,2002-02-26,43883,3.80713483915076,0.118384116853515
10,2002,17,4.85981710298299,2002-03-05,43932,12.140182897017,0.691083631089993
11,2002,6.6,7.48352790268354,2002-03-12,43981,-0.883527902683543,-0.193336103575528
12,2002,20.5,4.7670214525614,2002-03-19,44030,15.7329785474386,1.11799757224485
13,2002,0,10.6030963299773,2002-03-26,44079,-10.6030963299773,-0.795265366897217
14,2002,1.9,3.52334554619636,2002-04-02,44128,-1.62334554619636,-0.112799594210599
15,2002,8.2,9.51819603552877,2002-04-09,44177,-1.31819603552877,-0.178722542431975
16,2002,0.1,18.7375883320198,2002-04-16,44226,-18.6375883320198,-1.42846458266468
17,2002,9,8.34958579630863,2002-04-23,44275,0.650414203691366,-0.10332032662818
18,2002,3.8,10.7851970893205,2002-04-30,44324,-6.9851970893205,-0.529641312578445
19,2002,0,20.1806463477675,2002-05-07,44373,-20.1806463477675,-1.53948904300517
20,2002,4.1,19.5200297313671,2002-05-14,44422,-15.4200297313671,-1.22208244759983
21,2002,0.7,23.460101347547,2002-05-21,44471,-22.760101347547,-1.91108916408838
22,2002,0.2,22.5556884843542,2002-05-28,44520,-22.3556884843542,-2.05027900415667
23,2002,1.6,19.9474834222736,2002-06-04,44569,-18.3474834222736,-1.56786044707687
24,2002,6.8,17.1661177944424,2002-06-11,44618,-10.3661177944424,-0.935046708182168
25,2002,14.4,22.0320782605913,2002-06-18,44667,-7.63207826059127,-0.550434954163657
26,2002,40.7,26.1844690580986,2002-06-25,44716,14.5155309419014,0.958658188609066
27,2002,39.9,26.3413363072011,2002-07-02,44765,13.5586636927989,0.940433260816177
28,2002,11.1,27.3623595303078,2002-07-09,44814,-16.2623595303078,-1.23336903110071
29,2002,9.1,33.903372076722,2002-07-16,44863,-24.803372076722,-1.97663197416235
30,2002,23.9,29.3177733444619,2002-07-23,44912,-5.41777334446195,-0.408348503599697
31,2002,1.8,29.7063284037006,2002-07-30,44961,-27.9063284037006,-2.04341250132674
32,2002,0,23.1632037785325,2002-08-06,45010,-23.1632037785325,-1.84846422587746
33,2002,2.8,22.4496873358514,2002-08-13,45059,-19.6496873358514,-1.69725652946468
34,2002,0,20.758179915097,2002-08-20,45108,-20.758179915097,-1.90894018735646
35,2002,19.9,12.7832334866935,2002-08-27,45157,7.11676651330649,0.404716997985684
36,2002,10.1,19.5168610502788,2002-09-03,45206,-9.41686105027877,-0.858931437632702
37,2002,1.4,18.3355783227208,2002-09-10,45255,-16.9355783227208,-1.3070367453069
38,2002,10.5,13.6707190956384,2002-09-17,45304,-3.17071909563842,-0.236241026426076
39,2002,5.6,8.6965381483048,2002-09-24,45353,-3.0965381483048,-0.324365597490864
40,2002,9.7,8.51870910455996,2002-10-01,45402,1.18129089544004,0.170944097753435
41,2002,8.6,2.8862670731155,2002-10-08,45451,5.7137329268845,0.285353975550911
42,2002,7.5,4.38331685999124,2002-10-15,45500,3.11668314000876,0.23150995926604
43,2002,24.4,0.954847592621176,2002-10-22,45549,23.4451524073788,1.39321285345496
44,2002,2.2,3.09413101421125,2002-10-29,45598,-0.894131014211251,-0.0787522838706839
45,2002,8.3,2.18110775775466,2002-11-05,45647,6.11889224224534,0.296148152839811
46,2002,7,1.04860567515496,2002-11-12,45696,5.95139432484504,0.29251856886835
47,2002,7.1,0.878944245535442,2002-11-19,45745,6.22105575446456,0.34131642119528
48,2002,4.5,2.46805913172114,2002-11-26,45794,2.03194086827886,0.092429370376004
49,2002,1.1,1.6549839963341,2002-12-03,45843,-0.554983996334105,0.0242391410603254
50,2002,0,1.65834395708314,2002-12-10,45892,-1.65834395708314,-0.115558370043415
51,2002,10.1,1.3174603572592,2002-12-17,45941,8.7825396427408,0.609637270645916
52,2002,14,3.40119535530893,2002-12-24,45990,10.5988046446911,0.799756526266284
53,2002,0,0.459162848546797,2002-12-31,6574,-0.459162848546797,0
1,2003,3.9,2.09177115255194,2003-01-01,46046,1.80822884744806,0
2,2003,13.4,3.15674240168031,2003-01-08,46095,10.2432575983197,0.64805744106275
3,2003,18.6,0.989226904360811,2003-01-15,46144,17.6107730956392,1.05574928606647
4,2003,15.2,1.84416584179278,2003-01-22,46193,13.3558341582072,0.81209238489272
5,2003,6.4,2.25369585622366,2003-01-29,46242,4.14630414377634,0.164812700415165
6,2003,2.5,1.02211132717784,2003-02-05,46291,1.47788867282216,-0.0102388760628597
7,2003,1.1,3.87402700721679,2003-02-12,46340,-2.77402700721679,-0.30928627350524
8,2003,0,8.17678212146939,2003-02-19,46389,-8.17678212146939,-0.59537167493955
9,2003,0.3,0.654873417035888,2003-02-26,46438,-0.354873417035888,-0.0139163499005721
10,2003,8.6,1.16751674959862,2003-03-05,46487,7.43248325040138,0.510444388604479
11,2003,0,9.74354906832996,2003-03-12,46536,-9.74354906832996,-0.693774885428059
12,2003,1,10.0153530352388,2003-03-19,46585,-9.01535303523882,-0.861627152338325
13,2003,8.7,7.55609172500809,2003-03-26,46634,1.14390827499191,0.0885017045396997
14,2003,18.8,12.3229587394601,2003-04-02,46683,6.47704126053988,0.397415306633088
15,2003,1.5,13.7125600124172,2003-04-09,46732,-12.2125600124172,-0.962709592133043
16,2003,0,16.24549876831,2003-04-16,46781,-16.24549876831,-1.45422049946427
17,2003,0,14.8388154749641,2003-04-23,46830,-14.8388154749641,-1.39161427675759
18,2003,4,16.9565921775049,2003-04-30,46879,-12.9565921775049,-1.15334056688297
19,2003,6.4,16.8637631839703,2003-05-07,46928,-10.4637631839703,-0.942829908539735
20,2003,22.7,7.94727380945189,2003-05-14,46977,14.7527261905481,1.07843740605609
21,2003,11.8,10.7407363785652,2003-05-21,47026,1.05926362143476,0.0936553227811139
22,2003,4.1,18.5645630838928,2003-05-28,47075,-14.4645630838928,-1.23069247828713
23,2003,20.7,17.5516445035899,2003-06-04,47124,3.14835549641008,0.313087647881091
24,2003,8.1,17.0117160095443,2003-06-11,47173,-8.91171600954433,-0.853658934810944
