"Date","S0.15","Dz","PARz","Week","Month","Year","Ta_1_1_1","RH_1_1_1","VPD_kPa","S0.15.nomiss","Ta_1_1_1.x","RH_1_1_1.x","VPD_kPa.x","S0.15.nomiss.x","P_1_1_1","spei","All_Q.nomiss","P_1_1_1.long.term","P_1_1_1.no.mis","ID","S0.15_loess","PARz_loess","PARz.nomiss","Dz_loess","Dz.nomiss"
2016-01-01 01:00:00,NA,NA,NA,1,1,2016,-3.01755108333333,93.218054375,0.0352900461934588,0.504430218257474,-3.01755108333333,93.218054375,0.0352900461934588,0.518726851851852,1.52,0.278650890232897,NA,1.8,1.52,1,0.504430218257474,0,0,0.000318558861450507,0.000318558861450507
2016-01-02 01:00:00,NA,NA,NA,1,1,2016,-6.81912802083333,93.4226845833333,0.0239795299504345,0.504581149644227,-6.81912802083333,93.4226845833333,0.0239795299504345,0.510609085648148,0.37,0.278650890232897,NA,0.5,0.37,2,0.504581149644227,0,0,0.00336944186936311,0.00336944186936311
2016-01-03 01:00:00,0.5005,0.00497488366059262,3.23841541666667,1,1,2016,-8.73522622916667,87.2913485416667,0.0399761605681786,0.5005,-8.73522622916667,87.2913485416667,0.0399761605681786,0.500290798611111,0.82,0.278650890232897,NA,0.8,0.82,3,0.499689248507718,3.07166249934232,3.23841541666667,0.00512456352176213,0.00497488366059262
2016-01-04 01:00:00,0.487559523809524,0.00614471761347108,5.2500875,1,1,2016,-14.7483041875,80.88114875,0.0373875885865113,0.487559523809524,-14.7483041875,80.88114875,0.0373875885865113,0.487644675925926,1.34,0.278650890232897,NA,1.9,1.34,4,0.489400292145385,5.67796501220419,5.2500875,0.00567070962404235,0.00614471761347108
2016-01-05 01:00:00,0.471299603174603,0.00461722604903941,6.55587833333333,1,1,2016,-17.3526722916667,80.1197497916667,0.0309920648049498,0.471299603174603,-17.3526722916667,80.1197497916667,0.0309920648049498,0.471263020833333,0.19,0.278650890232897,NA,0.5,0.19,5,0.472924441980084,6.60184955559354,6.55587833333333,0.00510204691040165,0.00461722604903941
2016-01-06 01:00:00,0.452023809523809,0.00379059112145365,5.94964208333333,1,1,2016,-22.6816583333333,74.082018125,0.0254878879984847,0.452023809523809,-22.6816583333333,74.082018125,0.0254878879984847,0.451535011574074,0.3,0.278650890232897,NA,1.1,0.3,6,0.455313954644499,4.88376729952932,5.94964208333333,0.00307069242116165,0.00379059112145365
2016-01-07 01:00:00,0.409027777777778,0.00079462803125776,1.63085979166667,1,1,2016,-26.9032114583333,69.5199691666667,0.0204574407929677,0.409027777777778,-26.9032114583333,69.5199691666667,0.0204574407929677,0.386995649033672,0.65,0.278650890232897,NA,0,0.65,7,0.391724303376229,3.39931172672021,1.63085979166667,0.0015326116867659,0.00079462803125776
2016-01-08 01:00:00,0.279068055555556,0.00206689754542882,5.57996708333333,2,1,2016,-26.08408,70.2979377083333,0.0215138180625759,0.279068055555556,-26.08408,70.2979377083333,0.0215138180625759,0.290388123956162,0.25,-0.0406851559895171,NA,0,0.25,8,0.294617308681195,4.47758387958451,5.57996708333333,0.00210689829893355,0.00206689754542882
2016-01-09 01:00:00,0.222622023809524,0.00450339007546208,6.91265395833333,2,1,2016,-17.198960625,80.9682672916667,0.0298583675452016,0.222622023809524,-17.198960625,80.9682672916667,0.0298583675452016,0.224918258101852,0,-0.0406851559895171,NA,0,0,9,0.220820291191134,7.89401203501017,6.91265395833333,0.00397625074332294,0.00450339007546208
2016-01-10 01:00:00,0.199126984126984,0.0044829165519944,8.99759125,2,1,2016,-14.673323125,84.0808752083333,0.0308107763490916,0.199126984126984,-14.673323125,84.0808752083333,0.0308107763490916,0.199112413194444,0,-0.0406851559895171,NA,0,0,10,0.195970042640896,7.05658919583189,8.99759125,0.0048927783691001,0.0044829165519944
2016-01-11 01:00:00,0.191315277777778,0.0051998006710288,2.51523229166667,2,1,2016,-10.7708227708333,83.3415579166667,0.0447155264191665,0.191315277777778,-10.7708227708333,83.3415579166667,0.0447155264191665,0.190627314814815,0,-0.0406851559895171,NA,0,0,11,0.197469458339311,4.04808087272863,2.51523229166667,0.00474498797623419,0.0051998006710288
2016-01-12 01:00:00,0.222736111111111,0.00454916290807571,3.24171854166667,2,1,2016,-11.236897125,84.90853875,0.0387284953118805,0.222736111111111,-11.236897125,84.90853875,0.0387284953118805,0.221317997685185,0.68,-0.0406851559895171,NA,1.9,0.68,12,0.219635669910932,3.35704167231497,3.24171854166667,0.00524116621860087,0.00454916290807571
2016-01-13 01:00:00,0.237369791666667,0.00630650780075736,7.13461895833333,2,1,2016,-17.32676375,78.4183583333333,0.0339695276989446,0.237369791666667,-17.32676375,78.4183583333333,0.0339695276989446,0.237025462962963,0.3,-0.0406851559895171,NA,0,0.3,13,0.233375825106446,6.7590630518312,7.13461895833333,0.00548043516356596,0.00630650780075736
2016-01-14 01:00:00,0.219282986111111,0.00530026060611787,8.66046166666667,2,1,2016,-16.0932697916667,80.511658125,0.0339150098756773,0.219282986111111,-16.0932697916667,80.511658125,0.0339150098756773,0.220014178240741,0.07,-0.0406851559895171,NA,0,0.07,14,0.221652154788626,8.30896381900106,8.66046166666667,0.00606558140431308,0.00530026060611787
2016-01-15 01:00:00,0.204181327160494,0.00703934082747697,7.14142854166667,3,1,2016,-12.9255829166667,82.5236245833333,0.0390515407294782,0.204181327160494,-12.9255829166667,82.5236245833333,0.0390515407294782,0.204738136574074,0.07,0.242006449035348,NA,1.2,0.07,15,0.204332501648352,7.32389589159298,7.14142854166667,0.00664925242027123,0.00703934082747697
2016-01-16 01:00:00,0.197138888888889,0.0071376490392256,6.44430270833333,3,1,2016,-9.27250570833333,85.0470670833333,0.0455623184705239,0.197138888888889,-9.27250570833333,85.0470670833333,0.0455623184705239,0.197804398148148,0.1,0.242006449035348,NA,0,0.1,16,0.198258691621303,6.70641499284249,6.44430270833333,0.00707080631770105,0.0071376490392256
2016-01-17 01:00:00,0.201275173611111,0.00625263380551145,8.0767025,3,1,2016,-12.4560005416667,83.4894570833333,0.0386554555539378,0.201275173611111,-12.4560005416667,83.4894570833333,0.0386554555539378,0.202086082175926,0.38,0.242006449035348,NA,1.6,0.38,17,0.201831928399525,7.92526456614714,8.0767025,0.00635074272689165,0.00625263380551145
